GAME_ID,GENRE_ID,GENRE_NAME
16426,14,Action
16435,14,Action
16437,14,Action
16452,14,Action
164735,14,Action
16677,14,Action
16743,14,Action
16747,14,Action
16787,14,Action
16813,14,Action
17077,14,Action
17127,14,Action
17136,14,Action
17160,14,Action
17295,14,Action
17434,14,Action
174950,14,Action
17536,14,Action
17597,14,Action
17600,14,Action
17630,14,Action
17659,14,Action
17684,14,Action
17744,14,Action
17803,14,Action
17857,14,Action
17885,14,Action
1790,14,Action
17949,14,Action
18080,14,Action
1816,14,Action
18184,14,Action
18241,14,Action
18272,14,Action
183838,14,Action
18718,14,Action
18719,14,Action
18720,14,Action
18851,14,Action
18886,14,Action
19069,14,Action
1914,14,Action
19163,14,Action
19249,14,Action
19294,14,Action
19301,14,Action
19352,14,Action
19365,14,Action
19377,14,Action
19384,14,Action
19400,14,Action
19409,14,Action
19437,14,Action
19439,14,Action
19452,14,Action
19475,14,Action
19487,14,Action
19490,14,Action
19499,14,Action
19520,14,Action
19524,14,Action
19535,14,Action
19536,14,Action
19560,14,Action
19565,14,Action
19567,14,Action
19568,14,Action
19569,14,Action
19572,14,Action
19584,14,Action
1959,14,Action
19592,14,Action
19600,14,Action
19609,14,Action
19627,14,Action
19635,14,Action
19637,14,Action
19645,14,Action
19646,14,Action
19648,14,Action
19664,14,Action
19672,14,Action
19685,14,Action
19689,14,Action
19700,14,Action
1980,14,Action
2047,14,Action
2093,14,Action
20966,14,Action
209740,14,Action
211,14,Action
21242,14,Action
21262,14,Action
21400,14,Action
2145,14,Action
21524,14,Action
21556,14,Action
21958,14,Action
2203,14,Action
2210,14,Action
2222,14,Action
2229,14,Action
2235,14,Action
22417,14,Action
2246,14,Action
2249,14,Action
22508,14,Action
22509,14,Action
22512,14,Action
22513,14,Action
2258,14,Action
22660,14,Action
22704,14,Action
22706,14,Action
22797,14,Action
22808,14,Action
22809,14,Action
22811,14,Action
22817,14,Action
22833,14,Action
2284,14,Action
22872,14,Action
22905,14,Action
22911,14,Action
22918,14,Action
22924,14,Action
22925,14,Action
22996,14,Action
